Date,Time,Guest_ID,Contact,Party_Size,Previous_Visits,Notes,Type,Shift,Wait_Time_Min,Table_Turn_Time_Min,Bill_Amount,Deposit,Status,Rating,Feedback
2022-08-10,18:00,Guest_4823,403-533-2222,4,8,None,Reservation,Dinner,0,83,491.48163537631183,0.0,Completed,5.0,Good
2022-08-10,13:00,Guest_1682,403-359-4722,7,4,None,Walk-in,Lunch,13,117,0.0,0.0,Cancelled,5.0,Average
2022-08-10,18:30,Guest_2047,403-694-3217,5,3,None,Walk-in,Dinner,28,61,0.0,0.0,Cancelled,4.0,Good
2022-08-10,11:30,Guest_3661,403-546-7489,4,8,Birthday,Walk-in,Lunch,7,93,481.8195474993603,0.0,Completed,3.0,Average
2022-08-10,17:30,Guest_3644,403-756-6228,1,4,None,Reservation,Dinner,0,105,121.84791958988396,0.0,Completed,4.0,Excellent
2022-08-10,19:30,Guest_1359,403-473-5832,5,3,None,Walk-in,Dinner,22,62,0.0,0.0,Cancelled,4.0,Good
2022-08-10,17:30,Guest_0396,403-991-8503,2,3,None,Walk-in,Dinner,28,108,95.3944955876411,0.0,Completed,5.0,Good
2022-08-10,11:30,Guest_0491,403-566-2479,5,6,Birthday,Walk-in,Lunch,28,74,120.56689482197608,0.0,Completed,5.0,Poor
2022-08-10,20:00,Guest_3352,403-702-5888,6,0,None,Walk-in,Dinner,20,102,449.7762799057954,0.0,Completed,1.0,Excellent
2022-08-10,11:30,Guest_1987,403-820-5575,1,8,None,Reservation,Lunch,0,119,262.391938359048,0.0,Completed,4.0,Poor
2022-08-10,17:30,Guest_2161,403-915-6739,6,0,None,Reservation,Dinner,0,76,301.4821828398388,39.49672261468908,Completed,5.0,Average
2022-08-10,19:00,Guest_1706,403-969-4931,5,9,None,Reservation,Dinner,0,81,72.71316396984507,47.91785086726912,Completed,3.0,Average
2022-08-10,19:30,Guest_3593,403-632-7238,5,7,None,Reservation,Dinner,0,72,496.539399495951,6.5138204329416975,Completed,5.0,Poor
2022-08-10,17:30,Guest_3236,403-656-5618,3,1,Birthday,Reservation,Dinner,0,79,184.06795913654705,0.0,Completed,4.0,Excellent
2022-08-10,20:00,Guest_1702,403-357-4846,1,7,Anniversary,Reservation,Dinner,0,63,294.7995777866199,0.0,Completed,4.0,Poor
2022-08-10,19:00,Guest_4133,403-330-5278,4,5,None,Reservation,Dinner,0,113,253.20940411275504,0.0,Completed,1.0,Good
2022-08-10,11:30,Guest_4413,403-817-7365,2,3,None,Walk-in,Lunch,22,92,331.3287537394317,0.0,Completed,4.0,Excellent
2022-08-10,19:00,Guest_2013,403-703-6125,5,5,None,Reservation,Dinner,0,78,142.98396321508596,39.72340398424504,Completed,5.0,Excellent
2022-08-10,17:30,Guest_3225,403-793-5327,1,8,None,Reservation,Dinner,0,115,322.94648249652363,0.0,Completed,3.0,Terrible
2022-08-10,12:30,Guest_2903,403-636-5806,3,6,Anniversary,Walk-in,Lunch,21,94,402.30295656889024,0.0,Completed,2.0,Average
2022-08-10,19:30,Guest_2830,403-562-8607,5,7,None,Reservation,Dinner,0,104,117.02617860016382,45.20266778830583,Completed,2.0,Good
2022-08-10,18:30,Guest_0638,403-566-3641,1,1,Vegan,Reservation,Dinner,0,102,259.6378773884519,0.0,Completed,5.0,Good
2022-08-10,18:00,Guest_0082,403-969-7507,5,5,None,Reservation,Dinner,0,79,400.1725339226305,27.796339829550725,Completed,4.0,Good
2022-08-10,18:30,Guest_3815,403-401-5019,4,6,None,Walk-in,Dinner,9,115,454.52209814726837,0.0,Completed,5.0,Average
2022-08-10,20:00,Guest_1808,403-828-5275,5,7,None,Walk-in,Dinner,9,67,287.09985232625064,0.0,Completed,5.0,Poor
2022-08-10,19:00,Guest_1913,403-700-4808,3,5,None,Reservation,Dinner,0,111,190.59410510077134,0.0,Completed,5.0,Poor
2022-08-10,20:00,Guest_0962,403-348-1944,7,9,None,Reservation,Dinner,0,102,465.0064155737881,49.1105408686151,Completed,3.0,Excellent
2022-08-10,18:30,Guest_4527,403-599-7219,1,9,None,Reservation,Dinner,0,81,324.5244953016469,0.0,Completed,4.0,Excellent
2022-08-10,12:30,Guest_4669,403-230-6880,4,7,None,Reservation,Lunch,0,102,298.60863430399456,0.0,Completed,4.0,Excellent
2022-08-11,13:00,Guest_2892,403-134-3144,4,8,None,Reservation,Lunch,0,89,492.5937103346771,0.0,Completed,4.0,Poor
2022-08-11,20:00,Guest_0184,403-376-2516,7,1,None,Reservation,Dinner,0,78,316.5148866656464,13.199587359932863,Completed,4.0,Good
2022-08-11,12:30,Guest_1065,403-482-9360,3,9,None,Reservation,Lunch,0,97,313.87725036947717,0.0,Completed,5.0,Average
2022-08-11,12:00,Guest_4204,403-314-8924,2,9,None,Reservation,Lunch,0,101,342.28176394359195,0.0,Completed,4.0,Excellent
2022-08-11,18:30,Guest_1859,403-722-7219,2,0,None,Reservation,Dinner,0,66,193.12703171864845,0.0,Completed,2.0,Poor
2022-08-11,11:30,Guest_0436,403-392-5396,6,8,None,Reservation,Lunch,0,78,0.0,40.84237020075381,Cancelled,4.0,Good
2022-08-11,19:30,Guest_0570,403-128-8643,3,0,None,Reservation,Dinner,0,73,59.2358819652898,0.0,Completed,4.0,Good
2022-08-11,19:00,Guest_2030,403-244-8205,2,7,Birthday,Reservation,Dinner,0,83,228.80343044064594,0.0,Completed,4.0,Excellent
2022-08-11,17:30,Guest_0322,403-962-8319,5,3,None,Walk-in,Dinner,14,64,0.0,0.0,Cancelled,3.0,Good
2022-08-11,13:00,Guest_3761,403-958-1335,7,3,None,Walk-in,Lunch,7,77,325.9244110728252,0.0,Completed,4.0,Good
2022-08-11,12:00,Guest_1300,403-403-3915,3,4,None,Reservation,Lunch,0,97,232.4668537306006,0.0,Completed,2.0,Good
2022-08-11,11:30,Guest_1503,403-485-4511,3,4,Anniversary,Walk-in,Lunch,26,67,237.99361283893782,0.0,Completed,4.0,Good
2022-08-11,11:30,Guest_0317,403-327-3963,4,6,Birthday,Reservation,Lunch,0,96,111.13225508222246,0.0,Completed,4.0,Excellent
2022-08-11,19:00,Guest_0756,403-796-5871,5,4,Birthday,Walk-in,Dinner,28,68,370.96882817891856,0.0,Completed,5.0,Average
2022-08-11,11:30,Guest_3570,403-841-5004,2,5,None,Walk-in,Lunch,7,91,0.0,0.0,Cancelled,2.0,Good
2022-08-11,17:30,Guest_0345,403-866-8627,1,7,None,Reservation,Dinner,0,104,473.7664106178508,0.0,Completed,4.0,Poor
2022-08-11,20:00,Guest_4782,403-223-1581,7,8,Anniversary,Reservation,Dinner,0,107,405.08080881328783,29.116604643061812,Completed,5.0,Excellent
2022-08-11,12:00,Guest_1044,403-822-5491,5,3,Birthday,Reservation,Lunch,0,103,243.08377820543348,7.11009596211909,Completed,5.0,Poor
2022-08-11,17:30,Guest_2892,403-215-8764,7,5,None,Reservation,Dinner,0,109,0.0,34.44831243368229,Cancelled,5.0,Excellent
2022-08-11,12:00,Guest_1980,403-549-8388,4,5,Vegan,Walk-in,Lunch,18,108,262.5932244733202,0.0,Completed,4.0,Poor
2022-08-11,20:00,Guest_2846,403-177-8341,2,4,Birthday,Reservation,Dinner,0,97,0.0,0.0,Cancelled,4.0,Good
2022-08-11,18:00,Guest_1460,403-740-5109,3,0,None,Reservation,Dinner,0,114,77.97318469016722,0.0,Completed,5.0,Excellent
2022-08-11,12:00,Guest_3127,403-666-8895,2,8,None,Walk-in,Lunch,1,108,0.0,0.0,Cancelled,4.0,nan
2022-08-12,19:30,Guest_1569,403-631-1740,3,7,None,Reservation,Dinner,0,113,257.23597453477817,0.0,Completed,3.0,Good
2022-08-12,19:00,Guest_3243,403-455-9470,7,7,None,Reservation,Dinner,0,115,168.78521155283858,26.911933111207258,Completed,2.0,Poor
2022-08-12,19:30,Guest_0122,403-939-3276,5,9,None,Reservation,Dinner,0,88,406.5200926351461,11.112316109307574,Completed,4.0,Good
2022-08-12,19:30,Guest_4817,403-699-3023,5,6,Birthday,Reservation,Dinner,0,81,359.28810594526595,39.01796209261753,Completed,3.0,Good
2022-08-12,20:00,Guest_0703,403-148-1318,5,0,None,Reservation,Dinner,0,112,152.329264173468,2.5043045708950107,Completed,5.0,Average
2022-08-12,17:30,Guest_1271,403-381-6212,6,5,None,Walk-in,Dinner,20,108,384.4555401205602,0.0,Completed,4.0,Poor
2022-08-12,19:00,Guest_3005,403-646-6756,4,0,None,Walk-in,Dinner,28,115,98.27840046843625,0.0,Completed,5.0,Excellent
2022-08-12,13:00,Guest_3108,403-297-3688,2,1,None,Reservation,Lunch,0,61,188.57095744502604,0.0,Completed,3.0,Average
2022-08-12,12:30,Guest_0985,403-895-7089,7,9,None,Reservation,Lunch,0,71,378.6298599921774,44.46213559433628,Completed,3.0,Excellent
2022-08-12,12:30,Guest_0907,403-445-2095,3,7,None,Reservation,Lunch,0,61,111.33577554161437,0.0,Completed,2.0,Terrible
2022-08-12,12:00,Guest_2603,403-501-6167,2,9,None,Reservation,Lunch,0,86,0.0,0.0,Cancelled,4.0,Good
2022-08-12,12:00,Guest_2947,403-112-1915,5,3,None,Reservation,Lunch,0,84,135.18228832898632,33.85029730547475,Completed,3.0,Average
2022-08-12,19:00,Guest_3627,403-368-4028,6,8,None,Reservation,Dinner,0,92,78.20341647085327,38.468567724154035,Completed,2.0,Good
2022-08-12,17:30,Guest_0592,403-567-6533,7,1,None,Reservation,Dinner,0,107,203.36595948956787,9.55060924899238,Completed,4.0,Average
2022-08-12,18:00,Guest_3298,403-529-1195,3,8,Birthday,Reservation,Dinner,0,93,0.0,0.0,Cancelled,5.0,Terrible
2022-08-13,11:30,Guest_2845,403-388-8846,6,9,None,Reservation,Lunch,0,113,0.0,18.585555289671476,Cancelled,4.0,nan
2022-08-13,20:00,Guest_3163,403-852-1715,6,9,None,Reservation,Dinner,0,65,431.9081138094917,20.60000916625519,Completed,4.0,Good
2022-08-13,19:00,Guest_2902,403-128-4592,5,7,None,Reservation,Dinner,0,82,141.19511540350527,19.169732218243606,Completed,4.0,Good
2022-08-13,19:30,Guest_3481,403-824-6749,2,4,None,Walk-in,Dinner,9,80,237.71505767218656,0.0,Completed,4.0,Excellent
2022-08-13,19:30,Guest_3381,403-421-9552,6,7,None,Walk-in,Dinner,29,60,0.0,0.0,Cancelled,5.0,Excellent
2022-08-13,17:30,Guest_0090,403-856-1988,2,8,None,Reservation,Dinner,0,96,469.5592074462443,0.0,Completed,5.0,Excellent
2022-08-13,12:30,Guest_3630,403-616-3615,7,7,Birthday,Reservation,Lunch,0,86,373.35022283190983,47.4010918954096,Completed,4.0,Average
2022-08-13,18:00,Guest_3408,403-677-9858,4,4,None,Walk-in,Dinner,25,110,202.33710709370413,0.0,Completed,2.0,Poor
2022-08-13,20:00,Guest_1528,403-105-7816,6,3,None,Walk-in,Dinner,1,61,64.82571742065568,0.0,Completed,5.0,Excellent
2022-08-13,13:00,Guest_1331,403-870-9180,3,5,Birthday,Walk-in,Lunch,15,114,465.30498649746147,0.0,Completed,5.0,Average
2022-08-13,18:30,Guest_3965,403-227-5354,1,2,Birthday,Reservation,Dinner,0,67,149.19797630343837,0.0,Completed,2.0,Excellent
2022-08-13,12:30,Guest_3391,403-747-7945,6,1,None,Reservation,Lunch,0,77,0.0,28.002699000748766,Cancelled,5.0,Excellent
2022-08-13,11:30,Guest_4775,403-343-2608,7,4,None,Walk-in,Lunch,13,99,339.70283395186766,0.0,Completed,3.0,Good
2022-08-13,11:30,Guest_2931,403-163-4440,1,9,Anniversary,Reservation,Lunch,0,88,124.44889622393792,0.0,Completed,2.0,Good
2022-08-13,12:00,Guest_0742,403-521-9566,6,8,None,Reservation,Lunch,0,61,0.0,6.130091878053201,Cancelled,3.0,Good
2022-08-13,13:00,Guest_2768,403-948-1260,5,5,None,Reservation,Lunch,0,102,121.18655137589057,41.79088091086799,Completed,5.0,Poor
2022-08-13,19:30,Guest_0304,403-172-2166,6,0,None,Walk-in,Dinner,7,81,308.9127660617956,0.0,Completed,5.0,Average
2022-08-13,11:30,Guest_4713,403-443-1775,6,8,Vegan,Walk-in,Lunch,21,119,223.14749480833345,0.0,Completed,5.0,Good
2022-08-13,19:30,Guest_2188,403-696-5311,2,1,None,Reservation,Dinner,0,82,466.192103744241,0.0,Completed,5.0,Excellent
2022-08-13,12:30,Guest_3656,403-652-9863,7,6,None,Reservation,Lunch,0,73,191.72886032014927,21.150043464921094,Completed,5.0,Poor
2022-08-13,18:00,Guest_0443,403-824-1907,7,1,None,Reservation,Dinner,0,62,95.99623585669345,24.68520524527201,Completed,4.0,Average
2022-08-13,18:00,Guest_1573,403-541-9863,3,9,Anniversary,Reservation,Dinner,0,95,121.6271492822249,0.0,Completed,4.0,Poor
2022-08-13,11:30,Guest_2591,403-374-8073,4,0,None,Reservation,Lunch,0,89,167.83910122144226,0.0,Completed,4.0,nan
2022-08-13,13:00,Guest_0931,403-380-6288,1,5,None,Reservation,Lunch,0,66,91.80651906239561,0.0,Completed,4.0,Average
2022-08-13,13:00,Guest_0060,403-689-4168,3,1,Anniversary,Reservation,Lunch,0,68,278.7945811676766,0.0,Completed,3.0,Average
2022-08-14,11:30,Guest_4041,403-276-3022,2,9,Anniversary,Walk-in,Lunch,13,94,499.2219950546593,0.0,Completed,3.0,Excellent
2022-08-14,19:30,Guest_3292,403-866-9598,6,7,None,Reservation,Dinner,0,97,125.16514992691705,3.2977739986809196,Completed,2.0,Average
2022-08-14,12:30,Guest_3833,403-334-3141,5,6,Birthday,Reservation,Lunch,0,75,182.7071967649671,10.185079564873522,Completed,5.0,Excellent
2022-08-14,18:00,Guest_0312,403-961-7672,2,3,None,Walk-in,Dinner,8,74,157.71193935163657,0.0,Completed,4.0,Excellent
2022-08-14,19:00,Guest_4628,403-468-6732,5,0,None,Reservation,Dinner,0,89,59.76685487569801,9.465453670792995,Completed,5.0,Good
2022-08-14,19:30,Guest_0718,403-820-4857,7,6,Birthday,Reservation,Dinner,0,119,151.73517885306342,1.798682484969083,Completed,2.0,Good
2022-08-14,18:00,Guest_3313,403-154-3430,2,5,Birthday,Reservation,Dinner,0,74,178.21725384041184,0.0,Completed,5.0,Excellent
2022-08-14,17:30,Guest_2760,403-945-3003,1,2,None,Reservation,Dinner,0,80,353.639040160324,0.0,Completed,5.0,Excellent
2022-08-14,13:00,Guest_1001,403-775-9831,2,0,None,Reservation,Lunch,0,96,245.97000299235143,0.0,Completed,5.0,Excellent
2022-08-14,13:00,Guest_2943,403-690-8522,6,6,Vegan,Walk-in,Lunch,12,89,482.63221674122417,0.0,Completed,4.0,Average
2022-08-14,12:30,Guest_3941,403-543-8300,7,8,None,Walk-in,Lunch,22,87,374.7742301196445,0.0,Completed,4.0,Poor
2022-08-14,11:30,Guest_3013,403-688-1184,1,2,None,Reservation,Lunch,0,77,163.02461928274852,0.0,Completed,4.0,Terrible
2022-08-14,12:30,Guest_0063,403-540-2367,3,6,None,Reservation,Lunch,0,115,180.7496722032226,0.0,Completed,3.0,Average
2022-08-14,12:30,Guest_2460,403-327-9605,2,5,None,Walk-in,Lunch,24,98,282.34469639365057,0.0,Completed,5.0,Poor
2022-08-14,12:00,Guest_4342,403-748-1557,4,8,None,Reservation,Lunch,0,93,472.3567542510981,0.0,Completed,4.0,Excellent
2022-08-14,18:30,Guest_1194,403-238-2189,1,9,None,Walk-in,Dinner,5,68,260.15414343409464,0.0,Completed,4.0,Excellent
2022-08-14,20:00,Guest_4040,403-153-6919,6,7,None,Reservation,Dinner,0,72,429.06453928510854,18.422675286360057,Completed,3.0,Poor
2022-08-14,18:00,Guest_0422,403-389-2313,3,2,None,Walk-in,Dinner,25,70,104.80508724123936,0.0,Completed,4.0,Good
2022-08-15,18:00,Guest_4598,403-516-5974,5,5,None,Reservation,Dinner,0,78,175.1646240403398,40.70679395061323,Completed,4.0,Poor
2022-08-15,12:30,Guest_2294,403-548-9437,7,8,None,Walk-in,Lunch,15,75,386.10462329581657,0.0,Completed,1.0,Good
2022-08-15,18:30,Guest_2362,403-668-5569,4,7,None,Walk-in,Dinner,5,91,261.2629906523071,0.0,Completed,4.0,Poor
2022-08-15,17:30,Guest_1158,403-850-5830,4,6,None,Reservation,Dinner,0,72,180.55664366803984,0.0,Completed,4.0,Excellent
2022-08-15,12:00,Guest_1065,403-522-4016,5,9,None,Reservation,Lunch,0,118,470.2548638182426,13.488066663961467,Completed,2.0,Good
2022-08-15,19:30,Guest_0936,403-198-7517,7,1,None,Reservation,Dinner,0,93,499.3264011155011,49.35549171947487,Completed,4.0,Excellent
2022-08-16,19:00,Guest_0356,403-478-1563,7,9,None,Reservation,Dinner,0,68,261.6656597941991,28.313895230833126,Completed,3.0,Excellent
2022-08-16,18:00,Guest_1154,403-230-2172,5,3,None,Walk-in,Dinner,24,110,179.7486631178949,0.0,Completed,5.0,Poor
2022-08-16,20:00,Guest_4981,403-946-2811,3,6,None,Reservation,Dinner,0,98,0.0,0.0,Cancelled,5.0,Terrible
2022-08-16,17:30,Guest_2778,403-171-5616,5,2,None,Reservation,Dinner,0,105,371.226551950218,40.64991193037824,Completed,5.0,Average
2022-08-16,19:00,Guest_2156,403-844-3570,5,1,None,Walk-in,Dinner,18,73,253.98169940296492,0.0,Completed,5.0,Average
2022-08-16,19:30,Guest_2246,403-738-9228,5,4,None,Walk-in,Dinner,0,111,83.77461999923793,0.0,Completed,2.0,Poor
2022-08-16,20:00,Guest_1786,403-371-4568,5,7,Vegan,Walk-in,Dinner,27,78,91.81730300697693,0.0,Completed,5.0,Average
2022-08-16,19:30,Guest_0627,403-189-2821,1,4,Vegan,Reservation,Dinner,0,87,280.34982501152683,0.0,Completed,2.0,Good
2022-08-16,11:30,Guest_3219,403-978-6723,5,0,None,Reservation,Lunch,0,67,0.0,47.67419439389592,Cancelled,5.0,Average
2022-08-16,13:00,Guest_1413,403-852-1425,6,9,None,Walk-in,Lunch,7,70,384.0527263610237,0.0,Completed,1.0,Excellent
2022-08-16,17:30,Guest_2416,403-973-5820,3,8,None,Walk-in,Dinner,4,87,438.7561019503239,0.0,Completed,5.0,Average
2022-08-16,17:30,Guest_1320,403-292-8106,7,3,None,Walk-in,Dinner,13,86,61.51435306337723,0.0,Completed,4.0,Poor
2022-08-16,17:30,Guest_0257,403-316-3569,6,9,None,Walk-in,Dinner,29,86,179.84032127974075,0.0,Completed,5.0,Excellent
2022-08-16,20:00,Guest_2497,403-606-8443,1,8,None,Walk-in,Dinner,0,60,454.8912828448002,0.0,Completed,4.0,Good
2022-08-16,19:00,Guest_2270,403-202-3807,2,7,None,Reservation,Dinner,0,78,107.64277385655441,0.0,Completed,5.0,Excellent
2022-08-16,18:30,Guest_4706,403-696-3884,2,9,None,Walk-in,Dinner,6,70,440.97448235016924,0.0,Completed,5.0,Average
2022-08-16,12:30,Guest_0427,403-954-3017,3,6,None,Reservation,Lunch,0,93,451.0044031413106,0.0,Completed,4.0,Good
2022-08-16,17:30,Guest_2790,403-134-9037,3,1,Vegan,Reservation,Dinner,0,63,295.29411307730925,0.0,Completed,3.0,Terrible
2022-08-16,12:30,Guest_3323,403-734-5461,5,7,None,Walk-in,Lunch,1,93,0.0,0.0,Cancelled,5.0,Poor
2022-08-16,13:00,Guest_4559,403-780-2353,1,5,None,Reservation,Lunch,0,96,221.03084831559596,0.0,Completed,3.0,Excellent
2022-08-16,13:00,Guest_0575,403-171-3895,5,1,Anniversary,Reservation,Lunch,0,101,333.95811329148574,20.323092961847106,Completed,5.0,Poor
2022-08-16,20:00,Guest_1626,403-987-4574,1,0,Birthday,Reservation,Dinner,0,89,0.0,0.0,Cancelled,2.0,Terrible
2022-08-16,18:00,Guest_4535,403-520-6771,6,3,Birthday,Walk-in,Dinner,25,71,219.7654253706586,0.0,Completed,4.0,Good
2022-08-16,20:00,Guest_4215,403-857-6853,7,4,None,Walk-in,Dinner,12,83,225.067876216674,0.0,Completed,3.0,Terrible
2022-08-16,20:00,Guest_0738,403-512-3201,6,8,None,Reservation,Dinner,0,60,321.7405000619779,33.81837927182635,Completed,4.0,Poor
2022-08-16,13:00,Guest_3985,403-443-7109,7,0,None,Walk-in,Lunch,2,70,235.99368300854997,0.0,Completed,2.0,Excellent
2022-08-16,20:00,Guest_1031,403-959-9742,4,5,None,Reservation,Dinner,0,110,0.0,0.0,Cancelled,3.0,Excellent
2022-08-16,11:30,Guest_2249,403-446-9315,4,8,None,Reservation,Lunch,0,63,127.74240002646391,0.0,Completed,4.0,Good
2022-08-16,17:30,Guest_1802,403-701-9335,6,2,None,Walk-in,Dinner,24,84,72.75549348328273,0.0,Completed,4.0,Excellent
2022-08-17,13:00,Guest_1299,403-948-6831,5,7,None,Reservation,Lunch,0,113,86.20296902844949,2.173274294239519,Completed,5.0,Average
2022-08-17,12:00,Guest_3877,403-895-5559,6,6,None,Reservation,Lunch,0,105,289.6864572943334,34.08287264630857,Completed,3.0,Excellent
2022-08-17,11:30,Guest_1941,403-966-9283,2,3,None,Reservation,Lunch,0,112,403.3816587817608,0.0,Completed,3.0,Average
2022-08-17,12:00,Guest_4342,403-900-5374,6,4,None,Reservation,Lunch,0,72,117.15191669892339,46.9516702083242,Completed,4.0,Good
2022-08-17,19:00,Guest_4903,403-368-8208,3,8,None,Walk-in,Dinner,0,94,423.11869703349,0.0,Completed,3.0,Excellent
2022-08-17,13:00,Guest_4664,403-842-9874,3,9,None,Walk-in,Lunch,3,95,442.6596773302054,0.0,Completed,4.0,nan
2022-08-17,18:30,Guest_4015,403-289-6314,1,1,None,Walk-in,Dinner,6,86,202.9270853911089,0.0,Completed,1.0,Excellent
2022-08-17,17:30,Guest_3118,403-743-4597,5,5,None,Walk-in,Dinner,20,74,70.0117290373525,0.0,Completed,3.0,Good
2022-08-17,19:30,Guest_4518,403-757-5821,6,4,None,Walk-in,Dinner,10,62,238.8152202517887,0.0,Completed,4.0,Excellent
2022-08-17,11:30,Guest_1954,403-305-9830,2,0,None,Walk-in,Lunch,24,103,429.0287754928835,0.0,Completed,3.0,Excellent
2022-08-17,13:00,Guest_1021,403-860-4472,4,3,Anniversary,Walk-in,Lunch,1,77,315.156196897951,0.0,Completed,3.0,Excellent
2022-08-17,11:30,Guest_2289,403-683-5696,4,8,None,Walk-in,Lunch,14,109,225.6711363163411,0.0,Completed,3.0,Excellent
2022-08-17,12:00,Guest_0270,403-461-5240,5,0,None,Reservation,Lunch,0,106,0.0,10.175889424691775,Cancelled,4.0,Good
2022-08-17,19:30,Guest_2611,403-310-2750,1,6,None,Reservation,Dinner,0,73,0.0,0.0,Cancelled,4.0,Good
2022-08-17,18:00,Guest_4190,403-413-2966,5,7,None,Reservation,Dinner,0,84,420.41092435908536,19.326623259071063,Completed,4.0,Average
2022-08-17,20:00,Guest_1165,403-156-5545,6,9,None,Walk-in,Dinner,14,113,451.8659031990024,0.0,Completed,3.0,Good
2022-08-17,18:00,Guest_1326,403-282-2533,7,3,None,Reservation,Dinner,0,105,402.7613418800058,34.27411112061486,Completed,5.0,Excellent
2022-08-17,18:30,Guest_2980,403-682-7039,5,0,None,Reservation,Dinner,0,110,318.0795180945067,25.971055468092295,Completed,4.0,Excellent
2022-08-17,19:30,Guest_4896,403-524-2028,3,5,None,Reservation,Dinner,0,119,280.929206393975,0.0,Completed,5.0,Excellent
2022-08-18,17:30,Guest_2058,403-138-1040,4,4,None,Walk-in,Dinner,14,107,384.031500612109,0.0,Completed,5.0,Poor
2022-08-18,11:30,Guest_3416,403-353-3595,3,5,None,Reservation,Lunch,0,93,405.73467945141465,0.0,Completed,4.0,Average
2022-08-18,12:00,Guest_3822,403-533-2827,7,0,None,Reservation,Lunch,0,71,0.0,20.88740596590717,Cancelled,4.0,Terrible
2022-08-18,12:30,Guest_0955,403-409-4941,5,9,None,Walk-in,Lunch,14,86,213.18474133783963,0.0,Completed,4.0,Poor
2022-08-18,12:30,Guest_4675,403-125-4212,6,5,None,Reservation,Lunch,0,75,236.4874489235691,33.7777505762662,Completed,3.0,Excellent
2022-08-18,18:30,Guest_3904,403-442-1448,6,6,None,Reservation,Dinner,0,117,96.0447749670604,24.174436658239955,Completed,3.0,Excellent
2022-08-18,13:00,Guest_1351,403-947-7390,5,4,None,Reservation,Lunch,0,108,72.37810986979324,47.06252951818289,Completed,5.0,Good
2022-08-18,18:30,Guest_3402,403-422-7172,3,6,None,Reservation,Dinner,0,96,212.1017587807805,0.0,Completed,4.0,Poor
2022-08-18,12:00,Guest_3946,403-230-3701,5,0,None,Walk-in,Lunch,27,97,495.6245202595567,0.0,Completed,3.0,Good
2022-08-18,12:30,Guest_1368,403-957-2810,5,9,None,Reservation,Lunch,0,60,91.42406628175338,1.1550036625598947,Completed,4.0,Average
2022-08-18,19:30,Guest_1153,403-222-4939,7,9,None,Walk-in,Dinner,3,113,344.9430927979536,0.0,Completed,4.0,Excellent
2022-08-18,12:30,Guest_3854,403-865-2724,3,6,Birthday,Walk-in,Lunch,11,108,440.4755951593148,0.0,Completed,2.0,Terrible
2022-08-18,19:30,Guest_4333,403-928-3015,4,9,None,Reservation,Dinner,0,118,136.3963019581906,0.0,Completed,3.0,Good
2022-08-18,19:30,Guest_2935,403-477-6174,4,3,None,Reservation,Dinner,0,87,0.0,0.0,Cancelled,5.0,Poor
2022-08-18,18:30,Guest_0054,403-112-6495,3,3,None,Reservation,Dinner,0,106,385.599569762118,0.0,Completed,5.0,Terrible
2022-08-18,19:30,Guest_0944,403-895-8966,4,8,None,Walk-in,Dinner,8,71,136.4008501337702,0.0,Completed,3.0,Terrible
2022-08-18,13:00,Guest_2509,403-198-2667,3,8,None,Reservation,Lunch,0,71,461.7892380028536,0.0,Completed,5.0,Poor
